customer_id,customer_name,account_type,transaction_amount,transaction_type,city
7355,Samantha Lyons,Savings,49189.465500000006,Debit,West Andrewside
7356,Michael Reed,Current,13924.764000000001,Debit,Micheleshire
7357,Laura Dougherty,Savings,13358.184000000001,Debit,West Charlottefort
7358,William Patton,Savings,36978.795000000006,Debit,Escobarmouth
7359,Ryan Brown,Current,36615.033,Credit,North Martin
7360,Brandon Gonzales,Current,48619.8615,Credit,New Tanya
7361,Amy Davies,Current,46139.3625,Debit,North Julie
7362,John Bell,Savings,19957.245000000003,Debit,East Josephberg
7363,Michael Good,Current,11132.5305,Debit,Port William
7364,Justin Jordan,Current,41873.286,Credit,Marymouth
7365,William Mueller,Current,9039.649500000001,Credit,East Stephanietown
7366,Jose Bradford,Savings,10932.736499999999,Credit,Lake Alexander
7367,Lindsey Hall,Current,151.0635,Debit,Port Shirleyview
7368,Becky Rodriguez,Current,46027.4535,Debit,Harrisland
7369,Christopher Smith,Savings,20119.155,Credit,Elizabethshire
7370,Aaron Nguyen,Current,33818.778,Debit,East Martinport
7371,Brianna Smith,Current,2056.068,Credit,Michelleville
7372,Nicholas Santana,Savings,2065.6125,Debit,North Michael
7373,Cassandra Ramos,Savings,3223.5735000000004,Debit,South Cheryl
7374,Kenneth Barron,Savings,41564.25,Credit,Mullinsbury
7375,Amy Williams,Current,26503.407000000003,Credit,Lake Michelle
7376,Edward Cooper,Current,6247.6575,Credit,South Christina
7377,Anita Delgado,Savings,6862.075500000001,Debit,East Cynthia
7378,Anthony Combs,Savings,46375.518000000004,Credit,Erinshire
7379,Barbara Thompson,Savings,19020.855,Debit,South Ryanshire
7380,Julie Reese,Savings,3950.4570000000003,Debit,North Kellyhaven
7381,Adam Salinas,Current,41652.702,Credit,Palmermouth
7382,Sharon Rodriguez,Current,15930.4845,Debit,Murphychester
7383,Logan Miller,Savings,26373.1755,Debit,Laurieland
7384,Thomas Wood,Current,33026.4375,Debit,Johnmouth
7385,Joshua Mendoza,Savings,27138.426,Credit,Adamview
7386,Kayla Sanchez,Current,17007.921000000002,Credit,Rebeccafurt
7387,Dr. Troy Juarez,Current,17403.8025,Credit,New Jonathanport
7388,Lori Park,Savings,22667.7885,Debit,South Saramouth
7389,Lucas Martinez,Current,42033.232500000006,Credit,South Tyler
7390,Mitchell Thompson,Current,8860.729500000001,Credit,West Amandafurt
7391,Lori Patton,Current,16108.617000000002,Credit,Robinmouth
7392,Ricardo Hernandez,Current,5853.477,Debit,New Charleshaven
7393,Sydney Crosby,Savings,47080.120500000005,Debit,Port Brandonview
7394,Lisa Jackson,Savings,19286.8515,Debit,Mcbrideport
7395,Kevin Gould,Savings,35456.347499999996,Credit,Port Brianmouth
7396,Christopher Bell,Current,2986.389,Credit,Jessicaside
7397,Patricia Duncan,Current,11867.184000000001,Credit,New Fernando
7398,Nancy Green,Current,20978.989500000003,Credit,Richardsonbury
7399,Joseph Hutchinson,Savings,23204.097,Credit,West Jimmymouth
7400,David Turner,Savings,20263.215,Credit,Michellemouth
7401,Jason Larsen,Savings,35048.9265,Credit,West Judithhaven
7402,Brett Jordan,Current,19538.9565,Credit,North Monica
7403,Katelyn Hill,Current,4824.1410000000005,Credit,Port Briantown
7404,Nicole Clark,Savings,27044.5035,Debit,Port Matthewfurt
7405,Nicholas Estes,Savings,2271.6225,Credit,Gayfurt
7406,Robert Wilson,Savings,52418.205,Credit,Sarahton
7407,Patricia King,Current,31692.5595,Debit,Port Derrick
7408,Kayla Mcdonald,Savings,50761.788,Debit,Sarahberg
7409,Brian Daniel,Savings,51699.5955,Debit,Benitezborough
7410,David Nelson DDS,Current,22964.8335,Credit,New David
7411,Christopher Guerrero,Savings,22443.2355,Credit,North Christopherland
7412,Cathy Rice,Savings,51751.896,Credit,Lake Teresa
7413,Cynthia Peterson,Savings,27031.179,Credit,West Jasonshire
7414,Barry Rodriguez,Savings,3101.0280000000002,Debit,Mahoneymouth
7415,Anthony Johnston,Current,23187.7065,Debit,South Rachel
7416,Scott Salazar,Current,30922.3005,Debit,Wilsonstad
7417,Cathy Newman,Current,46787.548500000004,Debit,North Ryan
7418,Justin Gonzalez,Savings,10790.010000000002,Credit,West Caitlin
7419,Johnny Wang,Current,42655.5675,Debit,Bishopbury
7420,Bonnie Hall,Current,43430.446500000005,Credit,Jasonchester
7421,Rachel Holland,Current,20624.352000000003,Credit,Riosfort
7422,Lawrence Williams,Savings,15148.875,Credit,Daviston
7423,Sarah Martinez,Savings,17573.608500000002,Debit,Browntown
7424,Stephen Dunlap,Savings,27118.0035,Credit,Port Joseview
7425,Debra Tran,Current,394.401,Credit,Leahville
7426,Megan Swanson,Current,823.452,Credit,Reedport
7427,Virginia Shepard,Current,10456.047,Credit,New Kimberly
7428,Timothy Lee,Savings,50323.2975,Debit,Gonzalesmouth
7429,Elizabeth Reed,Savings,240.84900000000002,Credit,South Catherineland
7430,Ashley Ross,Current,38221.6065,Debit,North Miguelberg
7431,Tammy Myers,Savings,37447.116,Debit,Padillaview
7432,George Patterson,Current,23000.701500000003,Credit,Nashchester
7433,Victoria Lynn,Savings,11670.960000000001,Credit,Thomasberg
7434,James Ramirez DVM,Current,14654.409,Credit,Owensview
7435,Blake Smith,Savings,25768.249499999998,Credit,Baileyside
7436,Virginia Morgan,Current,28813.039500000003,Credit,Jameston
7437,Michael Gonzalez,Savings,4945.626,Debit,Port Joannebury
7438,Robin Bailey,Savings,11321.499,Credit,West Tanyatown
7439,Angela Brown,Savings,26438.611500000003,Credit,Wheelerhaven
7440,Rodney Johnson,Savings,6263.869500000001,Credit,Williamburgh
7441,William Fletcher,Current,43931.307,Debit,Lake Shawn
7442,Lori Jones,Savings,44877.021,Credit,Dawnchester
7443,Victoria Goodman,Savings,40376.133,Credit,Bethview
7444,Brett Rose,Savings,13568.184000000001,Credit,West Gloriamouth
7445,Carlos Skinner,Current,28466.7915,Debit,Parkerside
7446,Phillip Smith,Savings,41282.8395,Credit,Brettmouth
7447,Jessica Torres DDS,Current,30351.111,Debit,Hayesberg
7448,Sierra Jackson,Savings,33445.8075,Credit,Sandraborough
7449,Shelly Perez,Savings,5849.4555,Credit,Johnstonmouth
7450,Garrett Hart,Current,47271.46200000001,Credit,East Stevenhaven
7451,Michelle Morgan,Current,25985.4735,Credit,Lake Chelseahaven
7452,Molly Harvey,Current,4612.9439999999995,Debit,Port Matthewtown
7453,Matthew Bryant,Current,26406.4605,Debit,North Jessicaberg
7454,Cody Bright,Savings,52183.383,Debit,Kimberg
7455,Valerie Brandt,Savings,34546.10250000001,Credit,Martinbury
7456,Jessica Anderson DDS,Savings,20712.2265,Debit,Evanshaven
7457,Jacqueline Armstrong,Savings,38754.933,Debit,Yangfort
7458,Mary Gonzalez,Current,21227.8815,Credit,Brendaport
7459,Victoria Pace,Savings,34226.9865,Credit,Fowlermouth
7460,Christopher Montgomery,Current,45514.50750000001,Debit,South Joy
7461,Jessica Caldwell,Savings,1136.2155,Credit,Port Gabrielle
7462,Mrs. Tiffany Livingston,Current,19839.099000000002,Credit,East Billy
7463,Thomas Russell,Current,11940.2325,Credit,South Julie
7464,Christopher Tucker,Savings,9152.535000000002,Credit,Johnsonport
7465,Ricky Sosa,Current,23915.136000000002,Credit,West Stevenhaven
7466,Amy Mendoza,Current,7769.16,Debit,Robertsonfurt
7467,Joseph Reese,Savings,6764.709,Debit,Judyfurt
7468,Tiffany Cantrell,Current,6357.0885,Credit,Yvonnefort
7469,Rebecca Ballard,Savings,2287.0995000000003,Debit,Martintown
7470,Cassandra Hunt,Current,8881.908,Debit,North Jennifer
7471,James Fitzgerald,Savings,35646.114,Credit,New Aaronhaven
7472,Michael Flores,Current,39199.5555,Credit,New Dennisborough
7473,James Solis,Savings,25527.306,Debit,Lake Debratown
7474,Melanie Oconnor,Savings,18124.0605,Debit,East Crystalview
7475,Angelica Lopez,Current,42155.967000000004,Credit,East Gina
7476,Frederick Sullivan,Savings,27729.3135,Debit,Pittmanside
7477,Joshua Horn,Current,39854.188500000004,Debit,Hobbsberg
7478,Mark Vargas,Savings,50040.543000000005,Debit,East Lisahaven
7479,Donna Jacobs,Savings,8700.9195,Credit,West Davidton
7480,Andrew Salinas,Current,20451.0285,Debit,North Hunterton
7481,Julia Johnson,Current,35416.0695,Debit,Port Melissaburgh
7482,Brian Hill,Current,23000.838000000003,Debit,Garciaburgh
7483,Marisa Burns MD,Current,6224.9985,Debit,Marilynmouth
7484,Derek Stone,Current,321.27900000000005,Debit,Port Katherine
7485,Parker Boyd,Current,21934.9935,Credit,South Cheyenne
7486,Rachel Cunningham,Savings,42381.381,Debit,Lynchville
7487,Meredith Richardson,Current,42261.933,Debit,Karastad
7488,Brian Jackson,Current,47941.06800000001,Debit,West Lisa
7489,Martha Clements,Current,39607.17600000001,Credit,South Deborahmouth
7490,Maria Simmons,Current,19660.935,Debit,New Stevenbury
7491,Ashley Hill,Current,28883.305500000002,Credit,Johnsonton
7492,Michael Reed,Current,20740.608,Debit,Markhaven
7493,Isaiah Espinoza,Savings,7040.7435000000005,Debit,Rebeccashire
7494,Brent Moon,Current,3067.092,Debit,Lake Benjaminmouth
7495,Misty Weber,Savings,20764.2225,Credit,Courtneyfort
7496,Jeffrey Norris,Current,33427.527,Credit,Trevorside
7497,Lauren Li,Savings,50196.35250000001,Credit,New Dakotaton
7498,Dawn Williams,Current,25729.977000000003,Debit,West Alexanderstad
7499,Jasmine Fernandez,Current,36665.37,Credit,Port Lorifort
7500,Joe Holt,Current,13876.264500000001,Debit,North Kellyfort
7501,Misty Robinson,Savings,16510.242000000002,Debit,South Jacquelineville
7502,Kevin Thornton,Current,34647.679500000006,Debit,Robertfurt
7503,Stephanie Carlson,Savings,36802.017,Credit,New Jacquelineland
7504,Dawn Cole,Current,41135.52450000001,Credit,South Karen
7505,Kevin Wright,Current,41803.62900000001,Credit,Corychester
7506,Nicholas Saunders,Current,12473.674500000001,Debit,Bartonchester
7507,Raymond Contreras,Current,14905.495499999999,Credit,Cookchester
7508,Dorothy Sanchez,Current,37037.143500000006,Debit,North Justin
7509,Kathryn Dixon,Current,30690.702000000005,Debit,West Daniel
7510,William Drake,Current,19322.667,Debit,Johnchester
7511,Dustin Smith,Current,26545.543500000003,Debit,West Loriberg
7512,Jared Oliver,Savings,9660.357,Debit,Matthewborough
7513,Robin Meyers,Current,23089.878,Debit,North Donna
7514,Erin Medina,Savings,50860.43550000001,Credit,Christopherborough
7515,Jennifer Johnson,Current,40504.5795,Debit,Kyletown
7516,Sandra Velazquez MD,Savings,17081.8095,Credit,Seanchester
7517,Kevin Hill,Current,20557.582500000004,Credit,West Matthew
7518,Daniel Torres,Savings,35408.562000000005,Credit,South Summerville
7519,James Kelley,Savings,15872.598000000002,Debit,Jenningsborough
7520,Shannon Lynn,Current,25381.555500000002,Credit,North Christy
7521,Amanda Martinez,Current,1451.9085,Debit,Rhodesland
7522,Samuel Benton,Savings,42958.3035,Credit,East Emily
7523,Richard Jackson,Savings,26165.538000000004,Credit,North Dakotahaven
7524,Cindy Smith,Current,3737.685,Debit,New Samanthastad
7525,Gregory Lawson,Current,34405.444500000005,Credit,New Ashleyview
7526,Stephanie Williams,Current,39957.708,Credit,Fernandezbury
7527,Joseph Maldonado,Savings,23190.751500000002,Debit,South Jennifer
7528,Jeffrey Ferrell,Current,5346.243,Credit,Crystalfurt
7529,Amanda Mcbride,Savings,37361.60400000001,Debit,Kirbyfurt
7530,Ashley Cruz,Savings,17538.6855,Debit,Brewerbury
7531,Paula Hanson,Current,36371.4855,Debit,Michaelfort
7532,Steven Ochoa,Savings,26473.713000000003,Credit,Yodermouth
7533,Joan Sherman,Savings,2064.6884999999997,Credit,Morganfort
7534,Lisa Taylor,Current,50692.0155,Credit,North Loretta
7535,Edward Ochoa,Savings,38654.847,Debit,South Corey
7536,Lisa Acosta,Current,5941.9605,Credit,Moralesburgh
7537,Dean Ortiz,Current,32699.1105,Credit,East Davidchester
7538,Susan Chavez,Savings,14145.159,Debit,Lisafort
7539,Matthew Wells,Savings,33699.7605,Debit,Williamstown
7540,Douglas Marsh,Savings,9922.227,Debit,New Jorge
7541,Angel Greene,Current,35970.5535,Credit,Port Tiffanychester
7542,Evan Mclaughlin,Current,10403.2425,Debit,Thomashaven
7543,Jesse Burnett,Savings,43719.3645,Debit,Port Jaredhaven
7544,James Glenn,Savings,31726.0335,Credit,Port Scott
7545,Robert Lopez,Savings,49130.0145,Debit,West Chris
7546,Jessica Jones,Current,45708.001500000006,Credit,Curryville
7547,Kelsey Evans,Savings,44649.822,Credit,Pittmanmouth
7548,Andre Baxter,Current,6683.3445,Credit,New Jason
7549,Ronald Tran,Current,22413.993000000002,Credit,Port Michaelstad
7550,Alyssa Fisher,Savings,35943.936,Credit,New Ericberg
7551,David Bass,Current,37349.256,Credit,Port Larryland
7552,Diane Hill,Savings,36176.574,Debit,Grayville
7553,Heather Hughes,Current,4163.7645,Credit,North Michaelhaven
7554,Drew Brown,Savings,14424.060000000001,Debit,Amyview
7555,Rebecca Silva,Current,32100.516,Debit,Port Kenneth
7556,Angela Morris,Current,18994.815,Credit,New Rick
7557,Dr. Lori Gallagher,Current,266.6265,Credit,Vincentmouth
7558,Michelle Cruz,Current,19501.093500000003,Credit,Zacharyfort
7559,Marc Davis,Current,36071.532,Debit,New Katrinahaven
7560,Anita Riggs,Savings,35927.262,Debit,Lambbury
7561,Derek Roberts,Current,674.9610000000001,Debit,West Christy
7562,Jerry Cook,Current,14544.4845,Debit,North Stephanie
7563,Brittney Smith,Current,18309.333,Debit,Lake Devonbury
7564,Olivia Lin,Savings,32915.946,Debit,West Jaredport
7565,Charles Washington,Current,38495.562000000005,Debit,Solishaven
7566,Erin Jefferson,Current,2178.6240000000003,Debit,Gayside
7567,Angela Leonard,Current,324.702,Credit,Joannehaven
7568,Michael Perry,Current,37892.841,Debit,Mccoybury
7569,Scott Salazar,Savings,27065.8605,Credit,Lake Elizabethchester
7570,Samuel Horton,Savings,32974.053,Credit,New Johntown
7571,Christina Bell,Current,22257.1545,Credit,West John
7572,Monica Hernandez,Savings,43004.241,Debit,Angelachester
7573,Willie Duffy,Current,22763.936999999998,Debit,South Caitlin
7574,James Maldonado,Current,2353.1445000000003,Debit,Amandaborough
7575,John Smith,Current,37136.547,Credit,South Aaronborough
7576,Brett Arnold,Savings,39110.316,Debit,Smithside
7577,Michelle Kirk,Savings,37921.25400000001,Credit,Tommychester
7578,Stacey Gutierrez,Savings,34805.904,Debit,West Samuelton
7579,Jasmine Armstrong,Current,2853.3435,Debit,Royside
7580,Morgan Maynard,Current,47065.431000000004,Debit,Micheleburgh
7581,Troy Serrano,Current,38371.62,Debit,Port Christina
7582,Cathy Brown,Current,47062.06050000001,Credit,South Parkerstad
7583,Rebecca Williams,Savings,42198.156,Debit,East Karenhaven
7584,Mary Williams,Savings,26475.0675,Debit,Port Matthewview
7585,Keith Dodson,Savings,46074.6195,Credit,West Davidbury
7586,Patricia Sims,Savings,36336.972,Debit,Mosesstad
7587,Wesley Mullins,Current,40997.586,Credit,Wyattside
7588,Elizabeth Lawson,Savings,34898.556000000004,Credit,Andreview
7589,Juan Bauer,Savings,43831.137,Credit,North Tammybury
7590,Lindsay Young,Current,22008.462,Debit,North Jacquelinestad
7591,Nicole Rodriguez,Savings,2315.2605000000003,Debit,Kristyfurt
7592,Victoria Smith,Savings,43470.1575,Debit,Jessicaton
7593,Emily Anderson,Current,35148.508499999996,Credit,North Stuart
7594,Tracie Harrell,Current,16094.4525,Credit,West Jamie
7595,Elizabeth Marsh,Savings,3974.5440000000003,Debit,Victoriabury
7596,Jason Vasquez,Savings,20348.915999999997,Debit,Port Rachel
7597,Kristen Wood,Savings,10788.687000000002,Debit,West Nathanport
7598,Aaron Acosta,Savings,7684.992,Debit,Lynnville
7599,Kevin Chavez,Current,52287.0705,Debit,East Traci
7600,John Donaldson,Savings,41562.654,Debit,Lake Douglas
7601,Alicia Morgan,Current,43164.828,Credit,East Jennifer
7602,Monique Tran,Savings,26783.715,Debit,Bakerville
7603,Stephanie Johnson,Current,49681.243500000004,Debit,Joeborough
7604,Brittany Fischer,Savings,24272.913000000004,Credit,Nathanview
7605,David Edwards,Savings,51062.403000000006,Credit,South Amandafort
7606,Allison Leonard,Savings,18348.9495,Credit,North Emmamouth
7607,William Ortiz,Savings,2992.2900000000004,Credit,North Haley
7608,Kyle Smith,Current,15490.314,Debit,Anthonyhaven
7609,Scott Roberts,Savings,18500.769,Debit,Lake David
7610,Kevin Hamilton,Current,37752.4245,Debit,Danielmouth
7611,Veronica Hodges,Savings,39126.864,Credit,Gibsonside
7612,Lisa Higgins,Current,1245.594,Credit,Lake Lauraview
7613,Scott Garcia,Current,35281.438500000004,Debit,Kimberlystad
7614,Jessica Collins,Savings,17231.644500000002,Debit,Brownmouth
7615,Adam Clark,Current,41934.364499999996,Credit,North Ann
7616,Rachel Campbell,Current,4191.8205,Debit,Alexandrabury
7617,Kristen Taylor,Savings,51170.700000000004,Debit,Port Sarahchester
7618,Anne Beck,Savings,26034.771,Credit,Georgeburgh
7619,Brenda Jones,Current,7175.9310000000005,Credit,New Robertberg
7620,Brian Le,Current,41240.43,Debit,Clinestad
7621,Tony King,Savings,365.841,Credit,East Paul
7622,Lindsey Grant,Current,25978.165500000003,Credit,Dylanhaven
7623,Megan Simmons,Current,28527.365999999998,Credit,Lake Jacob
7624,Steven Roberts,Savings,26401.536,Credit,North Jennifer
7625,Lisa Bell,Current,38473.365000000005,Debit,East Lorrainefurt
7626,Joshua Garrett,Savings,5336.971500000001,Debit,Davidtown
7627,Dorothy Brown,Current,1223.9430000000002,Credit,Edwardschester
7628,Brenda Mcpherson,Current,33503.830500000004,Debit,Thomasstad
7629,Stephen Dennis,Current,39886.6755,Debit,Jamieport
7630,Rebecca Herrera,Current,38779.902,Debit,Dixonview
7631,Evan Gibson,Savings,18489.9015,Debit,New Trevorland
7632,Thomas Gomez,Current,6060.369,Credit,Kurtview
7633,Sharon Garza,Savings,16274.1915,Credit,Smithton
7634,Zachary Pierce,Current,21227.2305,Debit,West Jack
7635,Robert Morgan,Current,7945.4235,Debit,Port Donaldfort
7636,Edward Cameron,Current,40857.096,Debit,West Paul
7637,Katrina Novak,Savings,13229.559000000001,Credit,Leslieshire
7638,Grace Valdez,Savings,40283.5755,Debit,East Michael
7639,Shannon Garcia,Current,375.49050000000005,Debit,Daveland
7640,Ana Green,Savings,30345.115500000004,Debit,South Christina
7641,Angela Sherman,Current,40284.8985,Credit,Kristiport
7642,Stephen Hall,Current,19523.889000000003,Credit,West Laurastad
7643,Daniel Cunningham,Savings,36731.0265,Debit,Baileyview
7644,Mark Edwards,Savings,36039.4755,Credit,Lake Jason
7645,Virginia Brown,Savings,37966.7085,Credit,North Evelyn
7646,Terry Hernandez,Savings,46322.5455,Credit,Port Helenville
7647,Karen Richardson,Current,14667.155999999999,Debit,Joshuaburgh
7648,Steven Snyder,Current,4412.7300000000005,Credit,Natalieshire
7649,Jesus Guerrero,Savings,22310.1375,Debit,Josephfurt
7650,Daniel Kim,Current,8781.548999999999,Debit,New Jessica
7651,Robin Page,Current,43936.6935,Debit,Connerberg
7652,Terry Nunez,Current,26989.0425,Credit,Bergerborough
7653,Bethany May,Savings,45854.6235,Credit,Amandaberg
7654,Melissa Sanders,Current,2536.968,Credit,Aaronbury
7655,Melissa Miller,Savings,39269.202,Debit,Dennisshire
7656,Howard Campbell,Savings,10196.3505,Debit,East Stephenstad
7657,Amy Butler,Savings,43051.018500000006,Debit,Emilyland
7658,Erik Smith,Current,23152.079999999998,Debit,Tylerborough
7659,Rachel Gibson,Savings,12281.5455,Credit,Port Stephaniemouth
7660,Ms. Rebecca Bradford,Current,28121.1735,Credit,Lake Joseph
7661,Helen Hogan,Current,39351.3015,Debit,Port Gailville
7662,Stephen Norman,Current,7410.585,Debit,Fullerville
7663,Erin Thompson,Current,41613.684,Credit,Lake Tara
7664,Pamela Mora,Current,48803.118,Debit,Turnermouth
7665,Scott Bailey,Current,31141.0155,Debit,West Paulatown
7666,Edgar Fitzpatrick,Current,43777.944,Debit,East Robertview
7667,Julie Howard,Savings,7298.256,Credit,South Johnville
7668,Jeffrey Bennett,Current,40654.47750000001,Debit,New Michaelview
7669,Patricia Jackson,Current,15902.039999999999,Debit,South Amanda
7670,Roger Harvey,Current,29145.910499999998,Debit,East Jasonberg
7671,Courtney Snyder,Savings,10817.9505,Debit,Lake Victoria
7672,Phillip Robinson,Savings,27894.9405,Credit,Brandonport
7673,Derrick Church,Savings,52465.9485,Debit,Lake Triciamouth
7674,Sonia Good,Savings,43169.5215,Credit,Lake Deborah
7675,Kim Harper,Savings,3556.5705000000003,Debit,Pachecoville
7676,Francisco Martinez,Savings,27816.7995,Credit,Johnmouth
7677,Robert Powers,Current,29732.787,Credit,Ramseyland
7678,Matthew Beard,Current,11749.1955,Credit,North David
7679,Aaron Snow,Current,8274.4305,Debit,Fowlerport
7680,Julie Molina,Current,41494.55100000001,Debit,West William
7681,Jeremiah Lewis,Savings,28050.477000000003,Credit,Guzmanbury
7682,Laura Allen,Current,6592.2045,Debit,West Isabel
7683,Brooke Villarreal,Current,16941.004500000003,Debit,South Tracyfurt
7684,Erica Davis,Savings,45375.645000000004,Credit,Timothystad
7685,Michelle Williams,Current,27052.357500000002,Credit,Webermouth
7686,Rachel Barnes,Current,35974.480500000005,Debit,Reginaldfort
7687,Richard Griffin,Savings,21204.351,Credit,Joshualand
7688,Amber Cruz,Savings,5264.5215,Credit,New Scottshire
7689,Rebecca Brown,Current,44668.459500000004,Debit,Port Mark
7690,Thomas Hansen,Savings,51410.4675,Credit,Josebury
7691,Christopher Jordan,Current,47991.35250000001,Credit,Hughesberg
7692,Kathryn Key,Current,41627.11350000001,Credit,North Robert
7693,Stanley Hale,Savings,1401.3405,Credit,Johnsontown
7694,Jacob Lewis,Savings,51928.516500000005,Debit,Susanfurt
7695,Jennifer Foster,Current,50924.769,Debit,Michellestad
7696,Chad Holden,Savings,51668.641500000005,Debit,Port Thomasfort
7697,James Turner,Current,37085.065500000004,Credit,Berrybury
7698,Kyle Sparks,Current,18668.601,Credit,Codyborough
7699,Tamara Nichols,Current,51513.2205,Debit,Stricklandside
7700,Kathryn Smith,Current,36624.5985,Debit,Howardview
7701,Crystal Thomas,Current,52061.352,Debit,New Michelle
7702,Mr. Richard Wade,Current,49022.45250000001,Credit,North Andreside
7703,Chad Carr,Savings,24824.0475,Debit,Smallfort
7704,Jessica Parks,Savings,23044.4025,Credit,North Carolhaven
7705,Joshua Chang,Current,25413.591,Credit,Andersonport
7706,Zachary Smith,Savings,9001.093499999999,Credit,Lake Pamela
7707,Jeanne Bell,Savings,7375.515,Credit,South Alexandria
7708,Elizabeth Cochran,Savings,12713.5365,Credit,Roseton
7709,Kimberly Stokes,Current,18435.774,Debit,Kingfort
7710,Bruce Harris,Current,5865.3105000000005,Credit,West Erika
7711,Robert Smith,Savings,30087.340500000002,Credit,Torresburgh
7712,Rebecca Alexander,Savings,7361.5289999999995,Debit,East Jayfurt
7713,Jenna Adams,Current,380.016,Credit,Bakermouth
7714,Douglas Archer,Current,40957.4865,Credit,Perezport
7715,Christina Young,Savings,34910.420999999995,Credit,North Michellefurt
7716,Eric Bryant,Current,42954.334500000004,Debit,East Tiffany
7717,Matthew Allison,Current,17060.757,Credit,West John
7718,Michele Williams,Savings,21374.514000000003,Credit,North Michaelstad
7719,Paul Smith,Current,14160.688500000002,Debit,Brittanyhaven
7720,Joshua Thomas,Savings,41556.606,Debit,Kellyside
7721,Jonathan Phillips,Savings,41497.17600000001,Debit,Jessicatown
7722,Steven Nguyen,Current,38574.731999999996,Debit,North Joannshire
7723,Michael Lopez,Current,52380.405,Credit,North Elizabethland
7724,Kristi Olson,Savings,18610.115999999998,Debit,Crosschester
7725,Kristin Cook,Savings,5895.624000000001,Debit,Jodihaven
7726,Brian Mccormick,Current,41146.791,Credit,Portershire
7727,Linda Thompson,Savings,40345.158,Credit,North Kelsey
7728,Stephanie Wells,Savings,50459.9865,Debit,South Lindafurt
7729,Rebecca Larson,Savings,46884.400499999996,Credit,Kathrynmouth
7730,Jason Washington,Current,42282.6285,Debit,Lake Jefferymouth
7731,Michael Ramirez,Current,45477.27450000001,Credit,Port Patrickmouth
7732,Luis Craig,Current,4821.2744999999995,Debit,Goodchester
7733,Jason Lewis,Savings,31822.833,Credit,Douglasfort
7734,Kimberly Fischer,Current,14644.3605,Credit,Ortizborough
7735,Patrick Price,Current,6083.07,Debit,Port Heather
7736,Brandy Reeves,Savings,18299.704500000003,Credit,South Mitchell
7737,Kenneth Morales,Savings,28081.147500000003,Debit,Brownchester
7738,Tyler Mcfarland,Current,26269.467,Debit,Marksfurt
7739,Dylan Bailey,Current,8003.2575,Debit,Timothystad
7740,Ronald Kelly,Savings,2584.2495000000004,Debit,Juliechester
7741,Mary Jarvis,Savings,42696.84300000001,Debit,Meaganstad
7742,Elizabeth Hubbard,Savings,52470.558000000005,Credit,South Alyssa
7743,Dana Warren,Current,49418.670000000006,Debit,Port Ellenview
7744,Maria Ruiz,Savings,8837.556,Credit,Jontown
7745,John Warren,Current,9226.329,Credit,Lake Michelleberg
7746,Ashley Terrell,Current,35214.501000000004,Credit,Port Kayla
7747,Nancy Ochoa,Savings,42430.941,Debit,Lake Laurenburgh
7748,Anthony Barber,Savings,13268.892000000002,Debit,Port Linda
7749,Steven Thomas,Savings,25789.522500000003,Debit,South Jessicamouth
7750,Darren Taylor,Current,46339.356,Debit,Phelpsfurt
7751,James Miller,Savings,17395.213499999998,Debit,New William
7752,Robert Garcia,Current,18325.786500000002,Credit,North Anna
7753,Laura Allison,Savings,43143.744,Debit,Port Hannahtown
7754,Andrea Brown,Current,34950.8565,Credit,West Carolton
7755,Darren Foster,Current,26066.460000000003,Credit,South Nathaniel
7756,Paul Smith,Savings,43110.16500000001,Debit,Thomasport
7757,Angela Lamb,Savings,6596.5305,Credit,Kellyside
7758,Brittany Blackwell,Savings,20968.7205,Credit,New Michael
7759,Kenneth Arnold,Current,42462.798,Credit,Seanberg
7760,William Olsen,Current,15923.775000000001,Credit,Terrencehaven
7761,John Kemp,Current,18938.787,Credit,West Elizabethton
7762,Marcus Allen,Savings,4492.6140000000005,Credit,South Annaview
7763,Laurie Montgomery,Current,34473.27450000001,Credit,Erinport
7764,Monica Stephens,Savings,51205.8225,Debit,Montoyaview
7765,Kevin Farrell,Savings,23950.0065,Debit,North Hunterfort
7766,Michael Clark,Savings,45554.4495,Credit,Wilkersonmouth
7767,George Boyd,Savings,11635.239000000001,Credit,Brandonborough
7768,Dana Kelly,Savings,16100.2695,Debit,Ashleyland
7769,Luis Weaver,Current,12100.0215,Credit,Jamesland
7770,Erin Moreno,Current,50662.1955,Credit,Ashleystad
7771,Amanda Sherman,Savings,22802.703,Debit,Julieland
7772,Marilyn Powers,Savings,28887.001500000002,Credit,North Anna
7773,Rachel Brown,Savings,50742.657,Debit,Gordonside
7774,Danielle Luna,Current,23384.928,Credit,Gomezhaven
7775,Kevin Moss,Savings,10459.280999999999,Debit,South Davidbury
7776,Gary Hill,Savings,27208.146,Credit,South Laura
7777,Raven Morgan,Savings,49156.401000000005,Credit,Nancyburgh
7778,Stacy Hawkins,Current,10404.3765,Credit,Melissashire
7779,William Brown,Current,19118.305500000002,Debit,Forbeschester
7780,Julie Hunt,Savings,42298.83,Credit,Port Henrymouth
7781,Jesse Jacobs,Savings,22259.1285,Debit,New Jeffreyton
7782,Tonya Carter,Savings,43979.523,Credit,New Mark
7783,Frank Weaver,Savings,34032.495,Debit,Kiarastad
7784,Joshua Leblanc,Current,26431.240500000004,Credit,Martinview
7785,David Jones,Savings,49701.5505,Credit,Johnburgh
